id,ddG_PremPS,url
75R_78F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809255586062809353
79R_78F,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809304728887287937
255R_262F,-1.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809352120355120280
80R_78F,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809394386894483559
284R_279F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809445964209172088
197R_198F,-1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809502144719028557
219R_220F,-1.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071809545130694580770
279R_280F,-0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810002445602539769
254R_261F,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810044943308451091
325R_324F,0.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810094615005716690
258R_256F,-1.74,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810133692075064483
75R_73F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810185292019409797
254R_256F,-0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810234760816465390
71R_73F,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810290673263995071
72R_71F,-0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810341741345354591
59R_58F,0.9,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810391887178818546
323R_321F,0.93,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810444151812825785
255R_265F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810505461712912452
16R_17F,-2.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071810561817984294604
35R_36F,3.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811004275646887243
74R_76F,-0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811050308674170518
182R_183F,-1.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811100200206925534
188R_190F,-1.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811142372064864110
208R_209F,-1.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811190209271262731
215R_216F,-1.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811232560509314122
180R_171F,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811284199229713081
121R_118F,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811332507156867821
254R_264F,-0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811380801683877618
311R_308F,1.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811431705710577208
236R_237F,-0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811510086413423488
265R_257F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811542563208403262
203R_201F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071811593490704437784
218R_225F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812050079323603553
224R_227F,-0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812094109166284370
259R_262F,0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812133825134326597
71R_77F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812192419426656719
174R_171F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812242143381124261
27R_29F,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812314843386781950
205R_204F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812423161110652233
192R_191F,-1.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812474098634604219
218R_224F,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812520869072260613
227R_222F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071812571306493933641
76R_70F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813052502338734548
201R_204F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813101413651523600
225R_223F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813143600118851997
237R_235F,-0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813193973824465986
261R_254F,0.7,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813245945260505135
164R_161F,-0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813302860567110183
258R_260F,-0.82,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813370324967707385
77R_76F,0.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813425225790939450
174R_176F,0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813484814112517322
227R_223F,0.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071813540812826797577
1R_4F,1.13,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814001757258539527
260R_256F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814161541662374245
255R_256F,-0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814223016160051216
261R_264F,-0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814293921802307961
75R_72F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814354849480851040
266R_259F,-0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814415958874709904
309R_308F,1.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814473353526097442
2R_4F,0.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071814563777992110545
258R_254F,-0.68,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906241189622916286
72R_80F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906293418370385772
1R_3F,0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906340372992559782
77R_79F,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906465595058010776
304R_295F,0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906522974605821041
155R_156F,1.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071906573156410203477
156R_157F,-2.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907023529335992659
266R_265F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907070531632911374
305R_301F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907114846723758910
260R_263F,0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907165137868830758
266R_262F,-0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907215670348749157
264R_262F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907272909566624512
73R_71F,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907315789915454461
93R_88F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907370489518796609
165R_161F,1.77,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907420022474574145
305R_293F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907465750902331655
9R_10F,-2.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907515721730336567
12R_13F,-1.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071907562634484612447
191R_193F,-1.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908001511276332048
262R_255F,1.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908043632823788503
256R_255F,0.99,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908090514411435048
257R_255F,0.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908140830250166296
201R_196F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908192781350147984
225R_217F,0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908233379590597989
296R_302F,-0.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908280035923870146
259R_266F,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908330838355179399
260R_258F,0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908381087287094726
175R_180F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908431252994081004
177R_174F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908473266618681360
205R_202F,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908511875773349867
236R_235F,-0.6,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908553864141860878
264R_265F,0.56,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071908585105032633118
308R_311F,-0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909051304193915933
202R_196F,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909112031012287350
227R_217F,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909155707524520482
79R_73F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909201834782529012
282R_284F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909243823191549903
180R_179F,0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909285896149336824
80R_73F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909335006483713884
201R_200F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909384713674114740
90R_93F,-0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909424421905254787
225R_222F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909470348935518931
163R_165F,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909521294577908014
263R_261F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071909565077206702988
283R_284F,0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910014645734405913
300R_305F,0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910054799896646136
300R_301F,0.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910093459869672375
176R_178F,-0.62,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910135564929638517
196R_198F,-0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910181752542893180
204R_199F,-0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910225543207585548
180R_178F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910273914235257555
201R_199F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910313862783249031
179R_177F,0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910354030855410464
200R_205F,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910395518485100443
217R_220F,-0.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910450724105324748
222R_224F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910493728766564939
223R_221F,-0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910533260519446196
225R_221F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071910573374479229270
295R_299F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911012005827267213
241R_244F,-0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911054333579636554
177R_176F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911100581023009534
224R_223F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911142510276250048
261R_266F,0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911184675828204153
265R_259F,-0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911230647456321659
175R_177F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911280939775200291
203R_205F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911323062708720461
259R_254F,0.66,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911361478624988400
174R_179F,0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911410991262761028
202R_200F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911453226519930164
175R_172F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911495470061117711
203R_197F,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911544911585838473
218R_219F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071911594528135600804
278R_279F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912044528061462043
71R_74F,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912090621012682916
118R_120F,-0.6,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912142244395989822
150R_151F,-0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912191714762200264
259R_256F,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912234474058584085
36R_35F,-2.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912280762047176362
73R_76F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912330438787720714
257R_259F,-0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912380051135630550
180R_176F,0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912433306162344126
179R_180F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912475930132090928
200R_201F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912530016928401939
38R_37F,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071912575999750994455
222R_225F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913043773402028592
74R_78F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913094141525865711
70R_78F,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913144232190061266
258R_263F,-0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913191454079868998
72R_73F,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913241430960473187
179R_173F,0.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913291353773048701
200R_206F,0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913341275532029249
283R_282F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913391708756098628
303R_296F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913441641241390628
92R_88F,0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913491840934779679
93R_90F,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913541966656703771
175R_173F,-0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071913585778231198260
166R_170F,-1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914043714690089960
203R_206F,-0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914090683711923352
255R_257F,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914133725858273815
278R_282F,-0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914180229613491807
221R_225F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914225408968553791
177R_175F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914274669619210649
118R_117F,2.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914313648383317186
224R_218F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914422891468263025
293R_303F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914465381638362469
71R_75F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914515728438265957
3R_4F,0.34,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071914565492761249662
120R_118F,0.74,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915082293163904184
151R_150F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915132010407055625
178R_180F,0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915174858396946784
4R_3F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915213972980304804
199R_201F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915331442171045921
76R_79F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915374352852167328
180R_174F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915421110417764907
201R_202F,0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915463816972629510
78R_79F,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915505767550229090
225R_227F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071915560462442199502
261R_256F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916010353322882927
179R_172F,1.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916055864261838163
200R_197F,0.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916102375913688953
222R_219F,0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916144583035696009
283R_279F,0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916183067182750215
266R_257F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916225139431443093
264R_257F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916280396366479919
72R_77F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916330195281766371
78R_70F,-0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916375685224059529
170R_168F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916424854360439808
88R_90F,0.78,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916474333063000849
305R_303F,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916520896301910258
284R_283F,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071916571354834867636
79R_72F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917021183573247008
80R_72F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917071339479796827
264R_259F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917124373690251931
72R_75F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917182037130135626
178R_177F,0.55,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917260575384608718
199R_205F,0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917342613173697426
221R_224F,0.58,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917392141276539793
176R_177F,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917434571763319007
204R_205F,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917473850549551200
223R_224F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917514636391479352
88R_92F,-0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071917564888306191140
161R_164F,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021071918020369185650124
77R_70F,-0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072004382234461772514
205R_203F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072004424261959792567
202R_204F,0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072004462891042065404
294R_299F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072004504986803375749
117R_121F,-1.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072004554723019510420
133R_134F,1.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005001102861333478
143R_144F,1.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005051019508203413
172R_175F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005100513028241406
197R_203F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005142715392258785
219R_218F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005184717731819907
178R_172F,1.45,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005230962246539407
54R_53F,2.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005273927280950047
199R_197F,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005320327844805047
168R_166F,2.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005365634065384451
221R_219F,0.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005415345765596733
279R_278F,-0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005464837825493913
189R_190F,-1.31,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005511513267274055
260R_261F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072005555089676774862
168R_169F,-0.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006005934238750643
165R_164F,2.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006065702173271629
60R_58F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006115553639374487
79R_71F,-0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006165322089070208
176R_180F,-0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006215664650806768
80R_71F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006265389430004437
204R_201F,-0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006314912371636883
223R_225F,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006364895088620335
257R_266F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006414508159541248
77R_78F,0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072006460682317674990
263R_255F,0.89,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011330699524432660
262R_265F,0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011380007962164935
178R_173F,0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011431026997695913
199R_206F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011475688421545602
256R_265F,0.79,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011525589592914475
176R_173F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072011575857473009118
204R_206F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012022154576864729
281R_282F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012064552130010322
180R_173F,0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012103122400140607
201R_206F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012141590266682538
26R_27F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012183739890190074
162R_163F,-1.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012225836012308683
255R_259F,-1.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012275614451663743
296R_300F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012325064558698415
173R_171F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012374651485163095
169R_166F,1.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012413510932547012
206R_196F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012455866964229561
313R_312F,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012502038108989892
121R_117F,1.69,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072012562749578043998
92R_90F,1.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013004989802917844
304R_298F,0.83,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013054890824990666
279R_284F,-0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013104760648697254
21R_22F,-0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013154621679907112
26R_29F,-0.61,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013200814817957431
45R_47F,-0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013250441049079744
162R_165F,-0.86,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013300578665505684
280R_284F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013350500420558657
296R_305F,-0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013400257847968547
301R_302F,-1.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013450032494059044
243R_241F,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013495815795664032
175R_171F,-0.25,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013545520319737720
203R_196F,-0.24,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072013591807305807755
218R_217F,-0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014044941862820297
198R_203F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014094649505568715
220R_218F,0.66,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014134094256833934
260R_264F,-0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014173053911852379
280R_278F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014215856679736680
265R_266F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014265644123330012
264R_258F,0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014320375659043361
265R_256F,-0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014370480878074809
175R_176F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014420782889203621
203R_204F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014463724902434385
218R_223F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014502611961305378
259R_258F,0.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014545348269321691
254R_265F,0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072014595373822751210
256R_262F,-0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015052265141643267
71R_76F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015101812865875974
257R_262F,-0.52,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015144413131555159
42R_43F,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015190730059789507
175R_179F,-0.73,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015240740659428199
203R_200F,-0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015283140581277004
218R_222F,-0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015322734134170700
202R_198F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015365889136862880
227R_220F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015415848650088319
257R_254F,0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015470036662199271
278R_283F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015520020013569109
176R_172F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072015570719220740839
204R_197F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072016014779752992926
