id,ddG_DynaMut2,url
223R_221F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575051926
225R_221F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575054459
295R_299F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575057501
241R_244F,-1.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575060307
177R_176F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575063057
205R_204F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575066101
224R_223F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575069485
261R_266F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575072411
265R_259F,-1.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575075521
175R_177F,0.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575078659
192R_191F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575092281
203R_205F,0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575095124
218R_224F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575097969
259R_254F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575100498
174R_179F,0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575103342
202R_200F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575106252
227R_222F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575109191
175R_172F,0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575112223
203R_197F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575115229
218R_219F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575118152
278R_279F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575120757
71R_74F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575123914
118R_120F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575126984
150R_151F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575131429
259R_256F,1.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575134504
36R_35F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575137578
73R_76F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575140281
257R_259F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257514339
76R_70F,0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575146352
180R_176F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257514915
201R_204F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575152184
225R_223F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575155015
179R_180F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257515831
200R_201F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257516126
38R_37F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575164294
222R_225F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575167309
237R_235F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575174111
74R_78F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575176972
70R_78F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575180214
258R_263F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575183183
72R_73F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575186411
179R_173F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575189201
200R_206F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575192188
283R_282F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575194981
303R_296F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575198091
261R_254F,-1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575201219
92R_88F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575205219
164R_161F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575207816
93R_90F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575210707
175R_173F,0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257521379
166R_170F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575216885
203R_206F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575220692
255R_257F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575223318
258R_260F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575226142
278R_282F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257522894
77R_76F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575232032
221R_225F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575235117
177R_175F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575237981
118R_117F,-2.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575241013
205R_203F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575243915
174R_176F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575246794
202R_204F,0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575249648
224R_218F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575252399
227R_223F,0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575255544
293R_303F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575258395
71R_75F,0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575262287
3R_4F,-3.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575266188
1R_4F,-2.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575273071
120R_118F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575280074
151R_150F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575283983
178R_180F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575286853
4R_3F,-1.86,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575289649
199R_201F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257529742
76R_79F,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575300243
180R_174F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575302975
201R_202F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575305548
78R_79F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257530819
225R_227F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575310957
261R_256F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575313476
179R_172F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575317255
200R_197F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575319872
222R_219F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257532249
283R_279F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575325106
260R_256F,0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575327823
266R_257F,-2.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575330844
255R_256F,1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575333833
264R_257F,-2.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575337648
72R_77F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575340717
78R_70F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575344369
170R_168F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575348305
88R_90F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575352088
305R_303F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575354897
284R_283F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575357539
261R_264F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575360398
75R_72F,-1.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575363199
79R_72F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575367381
80R_72F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575370161
266R_259F,-2.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575373834
264R_259F,-2.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257537691
309R_308F,-2.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575380003
72R_75F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575384144
178R_177F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575387362
199R_205F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575390417
221R_224F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575393473
176R_177F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575396552
204R_205F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575399149
223R_224F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575402188
88R_92F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575404927
161R_164F,-1.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575408003
294R_299F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575411055
117R_121F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575414022
2R_4F,-2.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575417978
133R_134F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575424313
143R_144F,-1.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575428193
172R_175F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575431953
197R_203F,-1.6,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575434581
219R_218F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575437107
178R_172F,-1.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257543974
54R_53F,-3.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575442481
199R_197F,-2.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575445537
168R_166F,-3.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575448382
221R_219F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575452119
279R_278F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575455095
281R_279F,-0.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575457873
189R_190F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575460896
318R_320F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575463941
254R_260F,-2.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575466697
260R_261F,-1.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257546983
72R_74F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575472666
168R_169F,-1.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257547551
73R_74F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575479309
75R_80F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257548190
59R_60F,-0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575484542
29R_28F,-1.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575487198
33R_32F,-3.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575489853
47R_46F,-2.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575492696
79R_80F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575495797
75R_71F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575498333
93R_92F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575501101
165R_164F,-3.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575503754
60R_58F,-0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575507654
79R_71F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575510717
176R_180F,-1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575513478
80R_71F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575516116
204R_201F,-1.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575519176
223R_225F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575521936
257R_266F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575524569
77R_78F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575528226
263R_255F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575530996
262R_265F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575534842
178R_173F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575537711
199R_206F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575540833
256R_265F,-1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575543721
176R_173F,0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575546785
204R_206F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575549887
281R_282F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575552622
180R_173F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575555286
201R_206F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575558324
26R_27F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575561127
162R_163F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575563976
255R_259F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575566937
296R_300F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257556995
173R_171F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575572788
169R_166F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575575636
206R_196F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575578485
313R_312F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575581095
121R_117F,-2.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575584214
92R_90F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16257558703
304R_298F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575589888
279R_284F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575592725
21R_22F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575595396
26R_29F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575598235
45R_47F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575601042
162R_165F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575603881
280R_284F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575606953
296R_305F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575609564
301R_302F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575612549
243R_241F,-2.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575615583
175R_171F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162575618477
203R_196F,-0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576242931
218R_217F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576246413
198R_203F,-0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576249618
220R_218F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576252822
260R_264F,1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576256344
280R_278F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576259907
265R_266F,-1.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576263004
264R_258F,-3.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576275608
265R_256F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576278922
175R_176F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162576283103
203R_204F,-0.54,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
218R_223F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162579989761
259R_258F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162579992301
254R_265F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162579996435
256R_262F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580000124
71R_76F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580004021
257R_262F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580006931
42R_43F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258000983
175R_179F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580012694
203R_200F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580015277
218R_222F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580017843
202R_198F,0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580020908
227R_220F,0.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580023977
257R_254F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580026599
278R_283F,0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258002945
176R_172F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258003222
204R_197F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258003547
223R_219F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580038066
134R_133F,0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258004060
144R_143F,1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580043444
295R_294F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580046232
173R_178F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258005004
169R_168F,-0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580052861
206R_199F,-0.97,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580056861
205R_198F,0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580059757
224R_220F,1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580062537
282R_281F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580065097
304R_299F,-1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580068913
171R_180F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580071675
196R_201F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580074216
217R_225F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580076761
259R_263F,-1.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580079587
73R_79F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580083761
265R_254F,-1.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580087484
302R_300F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580090443
55R_56F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580093279
175R_174F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580096151
203R_202F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580098941
218R_227F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580101481
60R_59F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580104305
167R_170F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258010711
259R_260F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580110751
91R_93F,0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580114409
302R_305F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580118125
73R_70F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580121207
201R_198F,0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580125336
225R_220F,0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580128071
179R_171F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580130862
200R_196F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580133624
193R_192F,-2.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580136515
222R_217F,0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580139318
300R_303F,0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580142103
321R_322F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580145032
74R_72F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580148834
4R_2F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580151649
70R_72F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580159371
258R_261F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580163064
179R_176F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580167182
200R_204F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580169782
222R_223F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580172452
319R_318F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580175237
171R_177F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580178015
196R_205F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580180593
217R_224F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580183368
76R_78F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258018615
235R_236F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580188978
261R_263F,-0.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580191813
255R_266F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580195798
114R_113F,-2.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580198616
266R_254F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258020164
3R_1F,-1.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580204492
171R_172F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580211486
196R_197F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580214294
217R_219F,-0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580216816
262R_257F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580219406
256R_257F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580223393
155R_160F,-2.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580226252
161R_162F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580229373
284R_282F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580232184
155R_157F,-1.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580236035
263R_265F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580240309
265R_264F,-1.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580243951
118R_119F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580247767
284R_280F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580251779
178R_171F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580255929
120R_117F,-2.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580258762
142R_141F,-2.98,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580262517
176R_171F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580266718
199R_196F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580269355
204R_196F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580272234
221R_217F,0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580275306
223R_217F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258027793
309R_310F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580280767
303R_301F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580284639
257R_256F,1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580288659
90R_92F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258029167
58R_60F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580294713
298R_304F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580297583
27R_28F,-3.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580301307
74R_80F,-1.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580304209
163R_164F,-3.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580307991
70R_80F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580311744
2R_1F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580314643
263R_262F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580322038
294R_295F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580325701
179R_174F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580329479
200R_202F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580332113
222R_227F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580334732
322R_321F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580337635
261R_258F,-3.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580341692
264R_266F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580345753
303R_293F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580349608
266R_256F,0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580352698
254R_257F,-1.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580356567
72R_76F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580360354
147R_148F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580363209
75R_77F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580366049
22R_21F,-1.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580369048
29R_26F,-2.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580371696
47R_45F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580374266
79R_77F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580377221
80R_77F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580381008
165R_162F,-2.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580383778
254R_255F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580387559
255R_254F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16258039045
269R_270F,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580394502
297R_298F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580397471
299R_298F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580401146
178R_179F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580404059
199R_200F,0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580406944
221R_222F,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162580409626
