id,ddG_DynaMut2,url
217R_220F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661711259
222R_224F,0.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661714154
223R_221F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661717059
225R_221F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661719998
295R_299F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661722746
241R_244F,-1.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661726556
177R_176F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661729502
205R_204F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266173215
224R_223F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661734807
261R_266F,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661737695
265R_259F,-1.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661740596
175R_177F,0.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661743586
192R_191F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661746271
203R_205F,0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661749158
218R_224F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661751845
259R_254F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661755004
174R_179F,0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661757962
202R_200F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661760603
227R_222F,1.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661763484
175R_172F,0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661766387
203R_197F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661769591
218R_219F,0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661772441
278R_279F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661775113
71R_74F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661778061
118R_120F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661780959
150R_151F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661783973
259R_256F,1.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266178731
36R_35F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266179042
73R_76F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661793594
257R_259F,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661797421
76R_70F,0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661800826
180R_176F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661803698
201R_204F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661806446
225R_223F,0.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661809124
179R_180F,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661811834
200R_201F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266181493
38R_37F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661817588
222R_225F,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661820513
237R_235F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266182366
74R_78F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661826592
70R_78F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661829509
258R_263F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661832408
72R_73F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661836194
179R_173F,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661839083
200R_206F,0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661841998
283R_282F,0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661844722
303R_296F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661847397
261R_254F,-1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661850577
92R_88F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661853647
164R_161F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661857657
93R_90F,-0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661860619
175R_173F,0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661863535
166R_170F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661866436
203R_206F,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661870197
255R_257F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661873279
258R_260F,-1.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661876064
278R_282F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661879843
77R_76F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661883033
221R_225F,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661885995
177R_175F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661889134
118R_117F,-2.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661892237
205R_203F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661896254
174R_176F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661899167
202R_204F,0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661901824
224R_218F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661904557
227R_223F,0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661907495
293R_303F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661910387
71R_75F,0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661914198
3R_4F,-3.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661916876
1R_4F,-2.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266192437
120R_118F,-1.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661930923
151R_150F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661934748
178R_180F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266193765
4R_3F,-1.86,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661940565
199R_201F,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661948002
76R_79F,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661950918
180R_174F,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661953797
201R_202F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661956476
78R_79F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266195938
225R_227F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661962326
261R_256F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661964991
179R_172F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661969005
200R_197F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661972176
222R_219F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661974845
283R_279F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266197820
260R_256F,0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661980938
266R_257F,-2.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266198367
255R_256F,1.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661987504
264R_257F,-2.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661991285
72R_77F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661995046
78R_70F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162661998178
170R_168F,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662001076
88R_90F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662005139
305R_303F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662007852
284R_283F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662011867
261R_264F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662014775
75R_72F,-1.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662017732
79R_72F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662020642
80R_72F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662024424
266R_259F,-2.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662027186
264R_259F,-2.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662030119
309R_308F,-2.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662033083
72R_75F,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662036915
178R_177F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662039577
199R_205F,0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662042309
221R_224F,0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662045005
176R_177F,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266204790
204R_205F,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662050608
223R_224F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662053499
88R_92F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662056609
161R_164F,-1.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162662060652
294R_299F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266757141
117R_121F,0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667575451
2R_4F,-2.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667578295
133R_134F,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667585109
143R_144F,-1.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667589046
172R_175F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667591653
197R_203F,-1.6,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667594278
219R_218F,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667597181
178R_172F,-1.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667599922
54R_53F,-3.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667602827
199R_197F,-2.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667606627
168R_166F,-3.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667609763
221R_219F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667613109
279R_278F,-0.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667615976
281R_279F,-0.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667618882
189R_190F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266762191
318R_320F,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667624747
254R_260F,-2.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667627386
260R_261F,-1.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667631282
72R_74F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667635457
168R_169F,-1.78,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667638195
73R_74F,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667641944
75R_80F,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667644776
59R_60F,-0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667648814
29R_28F,-1.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667652813
33R_32F,-3.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667655673
47R_46F,-2.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667659129
79R_80F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667661675
75R_71F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667664336
93R_92F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667667157
165R_164F,-3.69,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667669847
60R_58F,-0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667672609
79R_71F,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667676436
176R_180F,-1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667679114
80R_71F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266768200
204R_201F,-1.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266768535
223R_225F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667688102
257R_266F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667690766
77R_78F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667694783
263R_255F,-0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266769774
262R_265F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667700621
178R_173F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667703537
199R_206F,-0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667706195
256R_265F,-1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667709273
176R_173F,0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667713288
204R_206F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667715836
281R_282F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667718602
180R_173F,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667721694
201R_206F,-0.2,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667724351
26R_27F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667727501
162R_163F,-1.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667730146
255R_259F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667733215
296R_300F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667737241
173R_171F,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667740172
169R_166F,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667742824
206R_196F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667746934
313R_312F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667749804
121R_117F,-2.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667752701
92R_90F,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667756692
304R_298F,-1.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667759426
279R_284F,-0.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667762275
21R_22F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667766277
26R_29F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667768919
45R_47F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266777165
162R_165F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667774565
280R_284F,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667777638
296R_305F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667780762
301R_302F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667783485
243R_241F,-2.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667787499
175R_171F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667790242
203R_196F,-0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667793359
218R_217F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667796148
198R_203F,-0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667798838
220R_218F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667801929
260R_264F,1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667804601
280R_278F,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667807365
265R_266F,-1.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667809934
264R_258F,-3.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667813292
265R_256F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667817171
175R_176F,0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667820967
203R_204F,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667823644
218R_223F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667826174
259R_258F,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667828824
254R_265F,0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667831736
256R_262F,-1.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667835697
71R_76F,0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266783941
257R_262F,-0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667842299
42R_43F,-0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667845006
175R_179F,0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667847896
203R_200F,0.91,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266785053
218R_222F,0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667853163
202R_198F,0.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667856383
227R_220F,0.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266785940
257R_254F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667862152
278R_283F,0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667864987
176R_172F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266786778
204R_197F,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667870445
223R_219F,0.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667873319
134R_133F,0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667875958
144R_143F,1.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667879836
295R_294F,-0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667883775
173R_178F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667886324
169R_168F,-0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667889078
206R_199F,-0.97,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667893219
205R_198F,0.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667895872
224R_220F,1.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667898699
282R_281F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667901523
304R_299F,-1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667905265
171R_180F,-0.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667909025
196R_201F,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667911738
217R_225F,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667914414
259R_263F,-1.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667916946
73R_79F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667920135
265R_254F,-1.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667923314
302R_300F,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667926097
55R_56F,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667928938
175R_174F,0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667933005
203R_202F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667936044
218R_227F,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667938894
60R_59F,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667941628
167R_170F,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266794474
259R_260F,-1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667947651
91R_93F,0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667951442
302R_305F,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667954235
73R_70F,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667957478
201R_198F,0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667960642
225R_220F,0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667963373
179R_171F,-0.68,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667966136
200R_196F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667968981
193R_192F,-2.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667972004
222R_217F,0.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667975458
300R_303F,0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667978521
321R_322F,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667981438
74R_72F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667984291
4R_2F,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667987308
70R_72F,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667995793
258R_261F,-0.66,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162667998928
179R_176F,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668001871
200R_204F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668004754
222R_223F,0.74,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668007692
319R_318F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668010542
171R_177F,-0.18,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668013199
196R_205F,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266801615
217R_224F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668018673
76R_78F,0.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668021595
235R_236F,-0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668025396
261R_263F,-0.82,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668028104
255R_266F,-0.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266803212
114R_113F,-2.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668036064
266R_254F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668039157
3R_1F,-1.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668043343
171R_172F,-0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668050007
196R_197F,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266805291
217R_219F,-0.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668055625
262R_257F,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668058474
256R_257F,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668061391
155R_160F,-2.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668064338
161R_162F,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668067056
284R_282F,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668069916
155R_157F,-1.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668072825
263R_265F,0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668075753
265R_264F,-1.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668078606
118R_119F,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668082388
284R_280F,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668086613
178R_171F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668089752
120R_117F,-2.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668092808
142R_141F,-2.98,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668095898
176R_171F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668099833
199R_196F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668102421
204R_196F,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668105215
221R_217F,0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668108109
223R_217F,-0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668110992
309R_310F,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266811365
303R_301F,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668116634
257R_256F,1.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668119505
90R_92F,-0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668123375
58R_60F,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668126241
298R_304F,-1.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668130067
27R_28F,-3.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668132976
74R_80F,-1.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668135838
163R_164F,-3.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668139478
70R_80F,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266814265
2R_1F,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668145585
263R_262F,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668152615
294R_295F,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668155619
179R_174F,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668159643
200R_202F,-0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668162507
222R_227F,0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266816539
322R_321F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668168469
261R_258F,-3.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668171275
264R_266F,-0.47,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668174582
303R_293F,-0.75,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668178498
266R_256F,0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668181328
254R_257F,-1.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668184575
72R_76F,-0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668188501
147R_148F,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668191377
75R_77F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668194863
22R_21F,-1.8,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668199015
29R_26F,-2.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668203479
47R_45F,-0.4,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668206413
79R_77F,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668209052
80R_77F,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668212043
165R_162F,-2.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16266821504
254R_255F,-1.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668218182
255R_254F,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668222134
269R_270F,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668225047
297R_298F,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668228778
299R_298F,0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668232661
178R_179F,0.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162668235589
